utterance,target
Can you give me the highest recorded marital_status of the data <data>? ,"max ( data = <data>, var1 = 'marital_status' )"
Give the maximum recorded marital_status of the data <data>.,"max ( data = <data>, var1 = 'marital_status' )"
Calculate the correlation value between the variables marital_status and in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
What is the correlation between the variables marital_status and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Can you give the correlation value between the variables marital_status and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Fit a linear model between native_country and marital_status in the adult dataset. ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Create a regression model of marital_status on native_country in the adult dataset.,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can you create a linear model of marital_status on native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can you calculate the predicted values of native_country for the model described in the previous question given marital_status = <vall> in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 9 } ) )"
Please give the predicted values of the <var1>for the model described in the previous question in the adult dataset.,"lr_pred ( model = linreg, newdata = { 'marital_status' : 9 } ) )"
What's the average marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
What's the mean marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
What's the marital_status on any average day in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
What is the maximum marital_status in the adult ,"max ( data = <data>, var1 = 'marital_status' )"
What's the hottest marital_status in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
Give me the highest marital_status degree in the adult dataset. ,"max ( data = <data>, var1 = 'marital_status' )"
What is the lowest marital_status in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
What's the coldest marital_status in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
Give me the lowest marital_status degree in the adult dataset. ,"min ( data = <data>, var1 = 'marital_status' )"
What's the relationship b/w marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
How does marital_status influence native_country in adult,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Does marital_status have an affect on native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
What's the relationship between the marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
How does marital_status influence native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Does marital_status have an affect on native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
What is the native_country when marital_status is 1 in adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 1 } ) )"
marital_status is 5 and native_country is what in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 5 } ) )"
Give me the expected native_country when marital_status is 9 in the adult dataset. ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 9 } ) )"
What is the average marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
Find the average marital_status in the adult dataset. ,"mean ( data = <data>, var1 = 'marital_status' )"
Tell me the average marital_status in the adult dataset. ,"mean ( data = <data>, var1 = 'marital_status' )"
What is the highest marital_status value in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
Find the highest marital_status value in the adult dataset. ,"max ( data = <data>, var1 = 'marital_status' )"
Tell me the highest marital_status value in the adult dataset. ,"max ( data = <data>, var1 = 'marital_status' )"
What is the lowest marital_status value in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
Find the lowest marital_status value in the adult dataset. ,"min ( data = <data>, var1 = 'marital_status' )"
Tell me the lowest marital_status value in the adult dataset. ,"min ( data = <data>, var1 = 'marital_status' )"
What is the correlation between marital_status and in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Find the correlation between marital_status and native_country in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Tell me the correlation between marital_status and native_country in the adult dataset. ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
How does native_country respond to a change in marital_status in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
How strong is the linear relationship between native_country and marital_status in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Can a change in marital_status predict a change in native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
Predict the native_country level when the marital_status is 8 in the adult dataset. ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 8 } ) )"
What is the native_country when the marital_status is 6 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 6 } ) )"
What would the native_country be given a marital_status of 1 in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 1 } ) )"
What's the average marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
"Of the listed <var1>, what is the mean in the adult dataset? ","mean ( data = <data>, var1 = 'marital_status' )"
What is the mean marital_status in the adult dataset? ,"mean ( data = <data>, var1 = 'marital_status' )"
Give the average marital_status in the adult dataset.,"mean ( data = <data>, var1 = 'marital_status' )"
Tell me the average marital_status in the adult dataset.,"mean ( data = <data>, var1 = 'marital_status' )"
"Of the listed marital_status values, which is the highest in the adult dataset? ","max ( data = <data>, var1 = 'marital_status' )"
What is the highest marital_status listed in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
Which listed marital_status is the greatest in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
Give me the highest marital_status value in the adult dataset.,"max ( data = <data>, var1 = 'marital_status' )"
What is the highest marital_status value in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
What's the highest marital_status value in the adult dataset? ,"max ( data = <data>, var1 = 'marital_status' )"
"Of the listed marital_status values, which is the lowest in the adult dataset? ","min ( data = <data>, var1 = 'marital_status' )"
What is the lowest marital_status listed in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
Which listed marital_status is the least in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
Give me the lowest marital_status value in the adult dataset.,"min ( data = <data>, var1 = 'marital_status' )"
What is the lowest marital_status value in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
What's the lowest marital_status value in the adult dataset? ,"min ( data = <data>, var1 = 'marital_status' )"
What is the actual marital_status and native_country in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Give me the actual marital_status and native_country in the adult dataset.,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
"Tell me what native_country is outside, and what's the actual marital_status in the adult dataset? ","corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
"What native_country does it feel like outside, and tell me the actual marital_status in the adult dataset.","corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
Is the native_country higher than the actual marital_status (and vice-versa) in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
By how much is the native_country higher than the actual marital_status (and vice-versa) in the adult dataset? ,"corr ( data = WeatherHistroy, var1 = '<var1>', var2 = 'native_country' )"
What's the relationship between marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
How correlated are marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
How are marital_status and native_country correlated in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
To what extent are marital_status and native_country in the adult dataset? ,"lr ( data = <data>, var1 = '<var1>', var2 = 'native_country' )"
What's the native_country at marital_status = 6 degrees in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 6 } ) )"
"At marital_status = 7 degrees, what's the predicted native_country in the adult dataset? ","lr_pred ( model = linreg, newdata = { 'marital_status' : 7 } ) )"
What is the native_country at the current marital_status in the adult dataset? ,"lr_pred ( model = linreg, newdata = { 'marital_status' : 7 } ) )"
