"utterance","target"
How many data with previous bigger than or same as 83.32070682636129 ,"greater_eq ( data = bank_marketing , var1 = previous , val = 83.32070682636129 )"
How many info with previous is 89.58045743983243 data,"equal ( data = bank_marketing , var1 = previous , val = 89.58045743983243 )"
How many rows with previous smaller than -49.88324191212767 ,"less ( data = bank_marketing , var1 = previous , val = -49.88324191212767 )"
How many data with previous smaller than or same as 0.6395620535814857 dataset,"less_eq ( data = bank_marketing , var1 = previous , val = 0.6395620535814857 )"
How many rows  previous  >  -52.969764606524315 df,"greater ( data = bank_marketing , var1 = previous , val = -52.969764606524315 )"
How many rows where previous equal to 1.4657553242044088 data,"equal ( data = bank_marketing , var1 = previous , val = 1.4657553242044088 )"
How many entries  previous larger than 50.49662433175871 data,"greater ( data = bank_marketing , var1 = previous , val = 50.49662433175871 )"
How many rows with previous  <  -77.74937692380198 ,"less ( data = bank_marketing , var1 = previous , val = -77.74937692380198 )"
How many info where previous less than or equal to -77.12357789584607 ,"less_eq ( data = bank_marketing , var1 = previous , val = -77.12357789584607 )"
How many info where previous bigger than or same as 51.56928071795693 df,"greater_eq ( data = bank_marketing , var1 = previous , val = 51.56928071795693 )"
Number of info  previous equal to -2.3710439293342205 dataset,"equal ( data = bank_marketing , var1 = previous , val = -2.3710439293342205 )"
Number of entries where previous larger than or equal to -49.07396940824498 ,"greater_eq ( data = bank_marketing , var1 = previous , val = -49.07396940824498 )"
Number of info where previous > -97.77056429724456 ,"greater ( data = bank_marketing , var1 = previous , val = -97.77056429724456 )"
How many entries with previous bigger than or same as 44.47958390120709 dataset,"greater_eq ( data = bank_marketing , var1 = previous , val = 44.47958390120709 )"
Number of rows where previous higher than or equal to -66.93594422610785 df,"greater_eq ( data = bank_marketing , var1 = previous , val = -66.93594422610785 )"
scatter plot between previous with education in data bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = education )"
scatterplot of previous and age in df bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = age )"
scatterplot between previous with duration in bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = duration )"
corr between previous and emp.var.rate in bank_marketing data,"corr ( data = bank_marketing, var1 = previous , var2 = emp.var.rate )"
correlation between previous with cons.price.idx in data bank_marketing,"corr ( data = bank_marketing, var1 = previous , var2 = cons.price.idx )"
scatter plot between previous and month in dataset bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = month )"
scatterplot between previous with poutcome in data bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = poutcome )"
scatter plot of previous and job in df bank_marketing,"scatterplot ( data = bank_marketing, var1 = previous , var2 = job )"
scatter plot of previous with contact in bank_marketing data base,"scatterplot ( data = bank_marketing, var1 = previous , var2 = contact )"
corr of previous with cons.price.idx in bank_marketing,"corr ( data = bank_marketing, var1 = previous , var2 = cons.price.idx )"
store bank_marketing df ,load ( data = bank_marketing )
load bank_marketing dataset  and store in variable df,load ( data = bank_marketing )
load bank_marketing   and store in variable {data}_data,load ( data = bank_marketing )
load bank_marketing df  and store in variable {data}df,load ( data = bank_marketing )
store bank_marketing data  and store in variable df,load ( data = bank_marketing )
sum of poutcome in dataset bank_marketing,"summation ( data = bank_marketing , var1 = poutcome )"
minimum of the poutcome in bank_marketing,"minimum ( data = bank_marketing , var1 = poutcome )"
smallest of poutcome in bank_marketing dataset,"minimum ( data = bank_marketing , var1 = poutcome )"
average of the poutcome in data bank_marketing,"mean ( data = bank_marketing , var1 = poutcome )"
aggregate of the poutcome in data bank_marketing,"summation ( data = bank_marketing , var1 = poutcome )"
aggregate of the poutcome in bank_marketing df,"summation ( data = bank_marketing , var1 = poutcome )"
mean of the poutcome in bank_marketing,"mean ( data = bank_marketing , var1 = poutcome )"
smallest of the poutcome in dataset bank_marketing,"minimum ( data = bank_marketing , var1 = poutcome )"
hist of poutcome in bank_marketing dataset,"histogram ( data = bank_marketing , var1 = poutcome )"
average of the poutcome in dataset bank_marketing,"mean ( data = bank_marketing , var1 = poutcome )"
min of poutcome in df bank_marketing,"minimum ( data = bank_marketing , var1 = poutcome )"
quantile of poutcome in df bank_marketing,"quantile ( data = bank_marketing , var1 = poutcome )"
quantile of the poutcome in data bank_marketing,"quantile ( data = bank_marketing , var1 = poutcome )"
std of the poutcome in bank_marketing data base,"std ( data = bank_marketing , var1 = poutcome )"
min of poutcome in bank_marketing,"minimum ( data = bank_marketing , var1 = poutcome )"
smallest of the poutcome in bank_marketing data base,"minimum ( data = bank_marketing , var1 = poutcome )"
amount of the poutcome in bank_marketing,"summation ( data = bank_marketing , var1 = poutcome )"
quantile of the poutcome in bank_marketing,"quantile ( data = bank_marketing , var1 = poutcome )"
sd of the poutcome in df bank_marketing,"std ( data = bank_marketing , var1 = poutcome )"
max of the poutcome in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = poutcome )"
maximum of poutcome in bank_marketing data base,"maximum ( data = bank_marketing , var1 = poutcome )"
standard deviation of the poutcome in bank_marketing data base,"std ( data = bank_marketing , var1 = poutcome )"
amount of poutcome in df bank_marketing,"summation ( data = bank_marketing , var1 = poutcome )"
ranges of poutcome in df bank_marketing,"ranges ( data = bank_marketing , var1 = poutcome )"
boxplot of the poutcome in bank_marketing data,"boxplot ( data = bank_marketing , var1 = poutcome )"
quantile of the poutcome in bank_marketing df,"quantile ( data = bank_marketing , var1 = poutcome )"
span of the poutcome in bank_marketing,"ranges ( data = bank_marketing , var1 = poutcome )"
hist of the poutcome in bank_marketing df,"histogram ( data = bank_marketing , var1 = poutcome )"
min of poutcome in dataset bank_marketing,"minimum ( data = bank_marketing , var1 = poutcome )"
aggregate of poutcome in bank_marketing dataset,"summation ( data = bank_marketing , var1 = poutcome )"
var of bank_marketing,variance ( data = bank_marketing )
How many entries where poutcome less than 82.34616937364001 df,"less ( data = bank_marketing , var1 = poutcome , val = 82.34616937364001 )"
How many entries  poutcome  >=  -72.29776090369279 ,"greater_eq ( data = bank_marketing , var1 = poutcome , val = -72.29776090369279 )"
How many info where poutcome bigger than -7.176997895734871 dataset,"greater ( data = bank_marketing , var1 = poutcome , val = -7.176997895734871 )"
Number of rows with poutcome  ==  -1.3553858162437677 df,"equal ( data = bank_marketing , var1 = poutcome , val = -1.3553858162437677 )"
Number of info with poutcome <= 91.14518814556277 df,"less_eq ( data = bank_marketing , var1 = poutcome , val = 91.14518814556277 )"
How many rows  poutcome larger than -42.53258063832066 dataset,"greater ( data = bank_marketing , var1 = poutcome , val = -42.53258063832066 )"
How many rows with poutcome greater than -7.814062590001214 dataset,"greater ( data = bank_marketing , var1 = poutcome , val = -7.814062590001214 )"
How many entries where poutcome is 81.71772960447205 data,"equal ( data = bank_marketing , var1 = poutcome , val = 81.71772960447205 )"
Number of rows where poutcome larger than or same as -66.39060539303759 dataset,"greater_eq ( data = bank_marketing , var1 = poutcome , val = -66.39060539303759 )"
Number of rows where poutcome >= -78.07182783832496 dataset,"greater_eq ( data = bank_marketing , var1 = poutcome , val = -78.07182783832496 )"
Number of info with poutcome greater than or same as -28.24714066108072 dataset,"greater_eq ( data = bank_marketing , var1 = poutcome , val = -28.24714066108072 )"
Number of data  poutcome lower than or equal to -49.70556340583487 data,"less_eq ( data = bank_marketing , var1 = poutcome , val = -49.70556340583487 )"
How many entries  poutcome less than or same as 41.52621409676425 df,"less_eq ( data = bank_marketing , var1 = poutcome , val = 41.52621409676425 )"
Number of entries where poutcome lower than 14.774289361665183 df,"less ( data = bank_marketing , var1 = poutcome , val = 14.774289361665183 )"
How many info where poutcome bigger than or equal to -8.512857052124872 dataset,"greater_eq ( data = bank_marketing , var1 = poutcome , val = -8.512857052124872 )"
Number of data where poutcome <= 45.61532799953105 dataset,"less_eq ( data = bank_marketing , var1 = poutcome , val = 45.61532799953105 )"
How many entries with poutcome less than or same as -93.80684035636769 data,"less_eq ( data = bank_marketing , var1 = poutcome , val = -93.80684035636769 )"
Number of info where poutcome bigger than 6.300413920087138 ,"greater ( data = bank_marketing , var1 = poutcome , val = 6.300413920087138 )"
Number of data where poutcome lower than or same as -30.472068564669158 df,"less_eq ( data = bank_marketing , var1 = poutcome , val = -30.472068564669158 )"
How many info with poutcome lower than or same as 19.59969368219096 data,"less_eq ( data = bank_marketing , var1 = poutcome , val = 19.59969368219096 )"
corr between poutcome and emp.var.rate in bank_marketing,"corr ( data = bank_marketing, var1 = poutcome , var2 = emp.var.rate )"
cor of poutcome and housing in bank_marketing df,"corr ( data = bank_marketing, var1 = poutcome , var2 = housing )"
correlation of poutcome with default in bank_marketing data,"corr ( data = bank_marketing, var1 = poutcome , var2 = default )"
correlation of poutcome with cons.price.idx in bank_marketing df,"corr ( data = bank_marketing, var1 = poutcome , var2 = cons.price.idx )"
scatter plot of poutcome with job in bank_marketing data base,"scatterplot ( data = bank_marketing, var1 = poutcome , var2 = job )"
correlation of poutcome with day_of_week in dataset bank_marketing,"corr ( data = bank_marketing, var1 = poutcome , var2 = day_of_week )"
cor between poutcome and cons.conf.idx in bank_marketing data base,"corr ( data = bank_marketing, var1 = poutcome , var2 = cons.conf.idx )"
corr between poutcome with marital in bank_marketing df,"corr ( data = bank_marketing, var1 = poutcome , var2 = marital )"
cor of poutcome and euribor3m in dataset bank_marketing,"corr ( data = bank_marketing, var1 = poutcome , var2 = euribor3m )"
cor between poutcome and pdays in bank_marketing df,"corr ( data = bank_marketing, var1 = poutcome , var2 = pdays )"
load bank_marketing df  and store in variable ,load ( data = bank_marketing )
load bank_marketing df  and store in ,load ( data = bank_marketing )
load bank_marketing df  and store in variable df,load ( data = bank_marketing )
load bank_marketing dataset  in d,load ( data = bank_marketing )
